time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count
1668769974,20221118,20259829434,22508000,65%,65039000,9996,0,normal,0,13
1668802743,20221118,20259829434,22508000,65%,65039000,9996,0,normal,0,14
1668814793,20221118,20259829434,22508000,65%,65039000,9996,0,normal,0,13
1668822003,20221119,20259829434,22508000,65%,65039000,9996,0,normal,0,13
1668896206,20221119,20259829434,22508000,65%,65039000,9996,0,normal,0,14
1668908693,20221120,20259829434,22508000,65%,65039000,9996,0,normal,0,14
1668932513,20221120,20259829434,22559000,65%,65039000,9996,0,normal,0,14
1668976765,20221120,20259829434,22559000,65%,65039000,9996,0,normal,0,15
1668994898,20221121,20259829434,22559000,65%,65039000,9995,0,normal,0,15
1669350512,20221125,20259829434,22559000,65%,65039000,9994,0,normal,0,17
1669427074,20221126,20259829434,22559000,65%,65039000,9994,0,normal,0,17
1669514080,20221127,20259829434,22559000,65%,65039000,9994,0,normal,0,17
1669600049,20221128,20259829434,22559000,65%,65039000,9994,0,normal,0,17
1669686420,20221129,20259829434,22559000,65%,65039000,9994,0,normal,0,17
1669690561,20221129,20259829434,22559000,65%,65039000,9999,0,normal,0,17
1669753301,20221129,20259829434,22559000,65%,65039000,9998,0,normal,0,17
1669765261,20221129,20259829434,22559000,65%,65039000,9998,0,normal,0,18
1669772900,20221130,20259829434,22559000,65%,65039000,9998,0,normal,0,18
1669860046,20221201,20259829434,22559000,65%,65039000,9998,0,normal,0,18
1669945215,20221202,20259829434,22559000,65%,65039000,9999,0,normal,0,18
1669969489,20221202,20259829434,22560000,65%,65039000,9999,0,normal,0,18
1670031352,20221203,20259829434,22560000,65%,65039000,9999,0,normal,0,18
1670118126,20221204,20259829434,22560000,65%,65039000,9999,0,normal,0,18
1670142241,20221204,20259829434,22561000,65%,65039000,9999,0,normal,0,18
1670204472,20221205,20259829434,22561000,65%,65039000,9999,0,normal,0,19
1670276323,20221205,20259829434,22561000,65%,65039000,9999,0,normal,1,19
1670290762,20221206,20259829434,22561000,65%,65039000,9999,0,normal,1,19
1670355501,20221206,20259829434,22561000,65%,65039000,9999,1,normal,1,19
1670377492,20221207,20259829434,22561000,65%,65039000,9999,1,normal,1,19
1670423912,20221207,20259829434,22561000,65%,65039000,9999,1,normal,1,20
1670463630,20221208,20259829434,22561000,65%,65039000,9999,1,normal,1,20
1670550244,20221209,20259829434,22561000,65%,65039000,9999,1,normal,1,20
1670636242,20221210,20259829434,22561000,65%,65039000,9999,1,normal,1,20
1670723295,20221211,20259829434,22561000,65%,65039000,9999,1,normal,1,20
