time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count
1668779518,20221118,16588934345,3099000,39%,5052000,1269,0,normal,0,7578
1668781070,20221118,16588934345,3099000,39%,5052000,1276,0,normal,0,7610
1668782413,20221118,16588934345,3099000,39%,5052000,1288,0,normal,0,7633
1668784720,20221118,16588934345,3099000,39%,5052000,1287,0,normal,0,7667
1668786097,20221118,16588934345,3099000,39%,5052000,1296,0,normal,0,7682
1668788716,20221118,16588934345,3099000,39%,5052000,1298,0,normal,0,7706
1668790370,20221118,16588934345,3099000,39%,5052000,1317,0,normal,0,7719
1668791840,20221118,16588934345,3099000,39%,5052000,1319,0,normal,0,7730
1668793237,20221118,16588934345,3099000,39%,5052000,1324,0,normal,0,7740
1668795846,20221118,16588934345,3099000,39%,5052000,1324,0,normal,0,7763
1668797186,20221118,16588934345,3099000,39%,5052000,1325,0,normal,0,7774
1668798883,20221118,16588934345,3099000,39%,5052000,1328,0,normal,0,7782
1668800243,20221118,16588934345,3099000,39%,5052000,1325,0,normal,0,7792
1668802746,20221118,16588934345,3099000,39%,5052000,1330,0,normal,0,7816
1668804014,20221118,16588934345,3099000,39%,5052000,1331,0,normal,0,7823
1668806166,20221118,16588934345,3099000,39%,5052000,1329,0,normal,0,7836
1668807495,20221118,16588934345,3099000,39%,5052000,1328,0,normal,0,7842
1668809868,20221118,16588934345,3099000,39%,5052000,1339,0,normal,0,7857
1668811294,20221118,16588934345,3099000,39%,5052000,1338,0,normal,0,7867
1668813490,20221118,16588934345,3099000,39%,5052000,1338,0,normal,0,7878
1668814795,20221118,16588934345,3099000,39%,5052000,1338,0,normal,0,7882
1668822005,20221119,16588934345,3099000,39%,5052000,1332,0,normal,0,7921
1668825382,20221119,16588934345,3099000,39%,5052000,1330,0,normal,0,7936
1668827403,20221119,16588934345,3099000,39%,5052000,1329,0,normal,0,7948
1668829894,20221119,16588934345,3099000,39%,5052000,1329,0,normal,0,7954
1668831707,20221119,16588934345,3099000,39%,5052000,1329,0,normal,0,7960
1668833131,20221119,16588934345,3099000,39%,5052000,1328,0,normal,0,7965
1668834959,20221119,16588934345,3099000,39%,5052000,1328,0,normal,0,7967
1668836306,20221119,16588934345,3099000,39%,5052000,1328,0,normal,0,7968
1668838914,20221119,16588934345,3099000,39%,5052000,1328,0,normal,0,7969
1668841440,20221119,16588934345,3099000,39%,5052000,1328,0,normal,0,7970
1668846140,20221119,16588934345,3099000,39%,5052000,1327,0,normal,0,7971
1668849383,20221119,16588934345,3099000,39%,5052000,1327,0,normal,0,7973
1668850714,20221119,16588934345,3099000,39%,5052000,1327,0,normal,0,7976
1668853113,20221119,16588934345,3099000,39%,5052000,1323,0,normal,0,7981
1668854446,20221119,16588934345,3099000,39%,5052000,1322,0,normal,0,7995
1668856438,20221119,16588934345,3099000,39%,5052000,1315,0,normal,0,8055
1668857821,20221119,16588934345,3099000,39%,5052000,1311,0,normal,0,8084
1668861113,20221119,16588934345,3099000,39%,5052000,1302,0,normal,0,8163
1668864383,20221119,16588934345,3099000,39%,5052000,1289,0,normal,0,8256
1668865352,20221119,16588934345,3099000,39%,5052000,1283,0,normal,0,8276
1668867318,20221119,16588934345,3099000,39%,5052000,1287,0,normal,0,8307
1668868688,20221119,16588934345,3099000,39%,5052000,1286,0,normal,0,8332
1668871065,20221119,16588934345,3099000,39%,5052000,1284,0,normal,0,8363
1668872418,20221119,16588934345,3099000,39%,5052000,1284,0,normal,0,8384
1668875041,20221119,16588934345,3099000,39%,5052000,1281,0,normal,0,8447
1668876666,20221119,16588934345,3099000,39%,5052000,1281,0,normal,0,8467
1668878124,20221119,16588934345,3099000,39%,5052000,1280,0,normal,0,8488
1668879492,20221119,16588934345,3099000,39%,5052000,1276,0,normal,0,8521
1668882064,20221119,16588934345,3099000,39%,5052000,1275,0,normal,0,8584
1668883403,20221119,16588934345,3099000,39%,5052000,1274,0,normal,0,8606
1668885227,20221119,16588934345,3099000,39%,5052000,1272,0,normal,0,8629
1668886649,20221119,16588934345,3099000,39%,5052000,1270,0,normal,0,8648
1668889078,20221119,16588934345,3099000,39%,5052000,1260,0,normal,0,8670
1668890357,20221119,16588934345,3099000,39%,5052000,1259,0,normal,0,8689
1668892522,20221119,16588934345,3099000,39%,5052000,1258,0,normal,0,8706
1668893848,20221119,16588934345,3099000,39%,5052000,1259,0,normal,0,8723
1668896209,20221119,16588934345,3099000,39%,5052000,1253,0,normal,0,8752
1668897598,20221119,16588934345,3099000,39%,5052000,1253,0,normal,0,8764
1668899858,20221119,16588934345,3099000,39%,5052000,1254,0,normal,0,8788
1668901160,20221119,16588934345,3099000,39%,5052000,1254,0,normal,0,8799
1668908696,20221120,16588934345,3099000,39%,5052000,1251,0,normal,0,8852
1668914354,20221120,16588934345,3099000,39%,5052000,1251,0,normal,0,8889
1668916694,20221120,16588934345,3099000,39%,5052000,1247,0,normal,0,8908
1668917267,20221120,16588934345,3099000,39%,5052000,1247,0,normal,0,8915
1668918622,20221120,16588934345,3099000,39%,5052000,1247,0,normal,0,8917
1668919771,20221120,16588934345,3099000,39%,5052000,1247,0,normal,0,8924
1668921368,20221120,16588934345,3099000,39%,5052000,1247,0,normal,0,8926
1668922711,20221120,16588934345,3099000,39%,5052000,1247,0,normal,0,8931
1668925321,20221120,16588934345,3099000,39%,5052000,1247,0,normal,0,8937
1668926674,20221120,16588934345,3099000,39%,5052000,1247,0,normal,0,8941
1668928557,20221120,16588934345,3099000,39%,5052000,1245,0,normal,0,8941
1668929791,20221120,16588934345,3099000,39%,5052000,1245,0,normal,0,8942
1668932515,20221120,16588934345,3099000,39%,5052000,1246,0,normal,0,8943
1668933785,20221120,16588934345,3099000,39%,5052000,1246,0,normal,0,8944
1668935818,20221120,16588934345,3099000,39%,5052000,1246,0,normal,0,8947
1668937126,20221120,16588934345,3099000,39%,5052000,1244,0,normal,0,8952
1668939533,20221120,16588934345,3099000,39%,5052000,1246,0,normal,0,8960
1668940861,20221120,16588934345,3099000,39%,5052000,1242,0,normal,0,8965
1668942840,20221120,16588934345,3099000,39%,5052000,1244,0,normal,0,8975
1668944217,20221120,16588934345,3099000,39%,5052000,1242,0,normal,0,8997
1668947528,20221120,16588934345,3099000,39%,5052000,1236,0,normal,0,9080
1668950799,20221120,16588934345,3099000,39%,5052000,1227,0,normal,0,9166
1668951775,20221120,16588934345,3099000,39%,5052000,1226,0,normal,0,9184
1668953726,20221120,16588934345,3099000,39%,5052000,1228,0,normal,0,9220
1668955086,20221120,16588934345,3099000,39%,5052000,1227,0,normal,0,9240
1668957451,20221120,16588934345,3099000,39%,5052000,1222,0,normal,0,9301
1668958823,20221120,16588934345,3099000,39%,5052000,1216,0,normal,0,9319
1668961444,20221120,16588934345,3099000,39%,5052000,1215,0,normal,0,9373
1668962727,20221120,16588934345,3099000,39%,5052000,1214,0,normal,0,9397
1668963064,20221120,16588934345,3099000,39%,5052000,1214,0,normal,0,9401
1668964520,20221120,16588934345,3099000,39%,5052000,1210,0,normal,0,9427
1668965914,20221120,16588934345,3099000,39%,5052000,1209,0,normal,0,9448
1668968453,20221120,16588934345,3099000,39%,5052000,1209,0,normal,0,9483
1668969782,20221120,16588934345,3099000,39%,5052000,1205,0,normal,0,9500
1668971629,20221120,16588934345,3099000,39%,5052000,1200,0,normal,0,9517
1668973042,20221120,16588934345,3099000,39%,5052000,1197,0,normal,0,9534
1668975489,20221120,16588934345,3099000,39%,5052000,1198,0,normal,0,9556
1668976768,20221120,16588934345,3099000,39%,5052000,1197,0,normal,0,9570
1668978905,20221120,16588934345,3099000,39%,5052000,1196,0,normal,0,9584
1668980252,20221120,16588934345,3099000,39%,5052000,1197,0,normal,0,9596
1668982592,20221120,16588934345,3099000,39%,5052000,1193,0,normal,0,9607
1668983983,20221120,16588934345,3099000,39%,5052000,1193,0,normal,0,9617
1668986336,20221120,16588934345,3099000,39%,5052000,1191,0,normal,0,9632
1668987628,20221120,16588934345,3099000,39%,5052000,1191,0,normal,0,9646
1668994901,20221121,16588934345,3099000,39%,5052000,1184,0,normal,0,9725
1669000627,20221121,16588934345,3099000,39%,5052000,1181,0,normal,0,9762
1669003275,20221121,16588934345,3099000,39%,5052000,1181,0,normal,0,9770
1669006156,20221121,16588934345,3099000,39%,5052000,1182,0,normal,0,9777
1669007820,20221121,16588934345,3099000,39%,5052000,1182,0,normal,0,9779
1669009145,20221121,16588934345,3099000,39%,5052000,1182,0,normal,0,9778
1669011882,20221121,16588934345,3099000,39%,5052000,1182,0,normal,0,9780
1669013253,20221121,16588934345,3099000,39%,5052000,1181,0,normal,0,9782
1669015032,20221121,16588934345,3099000,39%,5052000,1181,0,normal,0,9783
1669016260,20221121,16588934345,3099000,39%,5052000,1180,0,normal,0,9783
1669019052,20221121,16588934345,3099000,39%,5052000,1180,0,normal,0,9788
1669020347,20221121,16588934345,3099000,39%,5052000,1180,0,normal,0,9790
1669022323,20221121,16588934345,3099000,39%,5052000,1180,0,normal,0,9798
1669023632,20221121,16588934345,3099000,39%,5052000,1182,0,normal,0,9806
1669024619,20221121,16588934345,3099000,39%,5052000,1182,0,normal,0,9809
1669350515,20221125,16588934345,3077000,39%,5052000,1245,2,normal,1,10777
1669351618,20221125,16588934345,3077000,39%,5052000,1245,2,normal,1,10778
1669353526,20221125,16588934345,3077000,39%,5052000,1245,2,normal,1,10779
1669354741,20221125,16588934345,3077000,39%,5052000,1245,2,normal,1,10781
1669357609,20221125,16588934345,3077000,39%,5052000,1243,2,normal,1,10781
1669361896,20221125,16588934345,3077000,39%,5052000,1243,2,normal,1,10782
1669364798,20221125,16588934345,3077000,39%,5052000,1242,2,normal,1,10784
1669365860,20221125,16588934345,3077000,39%,5052000,1242,2,normal,1,10785
1669369192,20221125,16588934345,3077000,39%,5052000,1242,2,normal,1,10788
1669371779,20221125,16588934345,3077000,39%,5052000,1242,2,normal,1,10790
1669372933,20221125,16588934345,3077000,39%,5052000,1241,2,normal,1,10790
1669376327,20221125,16588934345,5052000,,0,1242,2,normal,1,10790
1669380025,20221125,16588934345,5052000,,0,1242,2,normal,1,10790
1669382976,20221125,16588934345,5052000,,0,1242,2,normal,1,10791
1669383848,20221125,16588934345,5052000,,0,1242,2,normal,1,10792
1669385927,20221125,16588934345,5052000,,0,1242,2,normal,1,10796
1669387148,20221125,16588934345,5052000,,0,1242,2,normal,1,10796
1669389687,20221125,16588934345,5052000,,0,1242,2,normal,1,10797
1669390866,20221125,16588934345,5052000,,0,1242,2,normal,1,10797
1669393745,20221125,16588934345,5052000,,0,1243,2,normal,1,10797
1669395164,20221125,16588934345,5052000,,0,1243,2,normal,1,10798
1669396722,20221125,16588934345,5052000,,0,1243,2,normal,1,10796
1669397949,20221125,16588934345,5052000,,0,1243,2,normal,1,10796
1669400755,20221125,16588934345,5052000,,0,1244,2,normal,1,10799
1669401858,20221125,16588934345,5052000,,0,1244,2,normal,1,10798
1669403771,20221125,16588934345,5052000,,0,1244,2,normal,1,10798
1669405087,20221125,16588934345,5052000,,0,1244,2,normal,1,10798
1669407698,20221125,16588934345,5052000,,0,1245,2,normal,1,10797
1669408812,20221125,16588934345,5052000,,0,1245,2,normal,1,10796
1669411108,20221125,16588934345,5052000,,0,1245,2,normal,1,10797
1669412317,20221125,16588934345,5052000,,0,1245,2,normal,1,10797
1669414784,20221125,16588934345,5052000,,0,1245,2,normal,1,10799
1669416011,20221125,16588934345,5052000,,0,1245,2,normal,1,10798
1669418450,20221125,16588934345,5052000,,0,1245,2,normal,1,10797
1669419598,20221125,16588934345,5052000,,0,1246,2,normal,1,10796
1669427077,20221126,16588934345,5052000,,0,1246,2,normal,1,10802
1669431168,20221126,16588934345,5052000,,0,1247,2,normal,1,10804
1669433240,20221126,16588934345,5052000,,0,1247,2,normal,1,10805
1669434254,20221126,16588934345,5052000,,0,1247,2,normal,1,10805
1669436722,20221126,16588934345,5052000,,0,1249,2,normal,1,10805
1669437846,20221126,16588934345,5052000,,0,1250,2,normal,1,10805
1669439893,20221126,16588934345,5052000,,0,1250,2,normal,1,10806
1669441100,20221126,16588934345,5052000,,0,1250,2,normal,1,10806
1669443907,20221126,16588934345,5052000,,0,1250,2,normal,1,10806
1669445021,20221126,16588934345,5052000,,0,1250,2,normal,1,10806
1669447056,20221126,16588934345,5052000,,0,1250,2,normal,1,10805
1669448290,20221126,16588934345,5052000,,0,1250,2,normal,1,10805
1669451139,20221126,16588934345,5052000,,0,1250,2,normal,1,10805
1669452177,20221126,16588934345,5052000,,0,1250,2,normal,1,10806
1669454332,20221126,16588934345,5052000,,0,1250,2,normal,1,10806
1669455527,20221126,16588934345,5052000,,0,1250,2,normal,1,10805
1669458043,20221126,16588934345,5052000,,0,1252,2,normal,1,10805
1669459220,20221126,16588934345,5052000,,0,1252,2,normal,1,10806
1669461389,20221126,16588934345,5052000,,0,1255,2,normal,1,10808
1669462688,20221126,16588934345,5052000,,0,1257,2,normal,1,10809
1669466193,20221126,16588934345,5052000,,0,1258,2,normal,1,10810
1669469124,20221126,16588934345,5052000,,0,1262,2,normal,1,10811
1669469983,20221126,16588934345,5052000,,0,1262,2,normal,1,10812
1669472260,20221126,16588934345,5052000,,0,1262,2,normal,1,10812
1669473507,20221126,16588934345,5052000,,0,1262,2,normal,1,10811
1669476013,20221126,16588934345,5052000,,0,1262,2,normal,1,10812
1669477188,20221126,16588934345,5052000,,0,1262,2,normal,1,10811
1669480075,20221126,16588934345,5052000,,0,1262,2,normal,1,10812
1669481413,20221126,16588934345,5052000,,0,1262,2,normal,1,10812
1669483063,20221126,16588934345,5052000,,0,1262,2,normal,1,10812
1669484294,20221126,16588934345,5052000,,0,1262,2,normal,1,10811
1669487065,20221126,16588934345,5052000,,0,1264,2,normal,1,10814
1669488176,20221126,16588934345,5052000,,0,1264,2,normal,1,10814
1669490144,20221126,16588934345,5052000,,0,1264,2,normal,1,10814
1669491500,20221126,16588934345,5052000,,0,1264,2,normal,1,10816
1669494048,20221126,16588934345,5052000,,0,1266,2,normal,1,10818
1669495164,20221126,16588934345,5052000,,0,1266,2,normal,1,10819
1669497470,20221126,16588934345,5052000,,0,1266,2,normal,1,10819
1669498720,20221126,16588934345,5052000,,0,1266,2,normal,1,10819
1669501165,20221126,16588934345,5052000,,0,1270,2,normal,1,10820
1669502362,20221126,16588934345,5052000,,0,1270,2,normal,1,10818
1669504822,20221126,16588934345,5052000,,0,1270,2,normal,1,10818
1669505963,20221126,16588934345,5052000,,0,1270,2,normal,1,10819
1669514083,20221127,16588934345,5052000,,0,1270,2,normal,1,10819
1669518588,20221127,16588934345,5052000,,0,1270,2,normal,1,10823
1669521111,20221127,16588934345,5052000,,0,1270,2,normal,1,10823
1669523125,20221127,16588934345,5052000,,0,1270,2,normal,1,10824
1669524259,20221127,16588934345,5052000,,0,1270,2,normal,1,10824
1669526315,20221127,16588934345,5052000,,0,1270,2,normal,1,10824
1669527516,20221127,16588934345,5052000,,0,1270,2,normal,1,10824
1669530333,20221127,16588934345,5052000,,0,1270,2,normal,1,10824
1669531439,20221127,16588934345,5052000,,0,1270,2,normal,1,10824
1669533497,20221127,16588934345,5052000,,0,1270,2,normal,1,10824
1669534694,20221127,16588934345,5052000,,0,1270,2,normal,1,10824
1669537511,20221127,16588934345,5052000,,0,1270,2,normal,1,10824
1669538552,20221127,16588934345,5052000,,0,1270,2,normal,1,10825
1669540743,20221127,16588934345,5052000,,0,1270,2,normal,1,10825
1669541935,20221127,16588934345,5052000,,0,1270,2,normal,1,10826
1669544465,20221127,16588934345,5052000,,0,1270,2,normal,1,10826
1669545628,20221127,16588934345,5052000,,0,1270,2,normal,1,10827
1669547819,20221127,16588934345,5052000,,0,1270,2,normal,1,10828
1669549091,20221127,16588934345,5052000,,0,1270,2,normal,1,10829
1669552612,20221127,16588934345,5052000,,0,1274,2,normal,1,10836
1669555550,20221127,16588934345,5052000,,0,1276,2,normal,1,10839
1669556416,20221127,16588934345,5052000,,0,1276,2,normal,1,10840
1669558660,20221127,16588934345,5052000,,0,1276,2,normal,1,10841
1669559916,20221127,16588934345,5052000,,0,1276,2,normal,1,10841
1669562402,20221127,16588934345,5052000,,0,1276,2,normal,1,10842
1669563602,20221127,16588934345,5052000,,0,1276,2,normal,1,10845
1669566488,20221127,16588934345,5052000,,0,1276,2,normal,1,10846
1669567837,20221127,16588934345,5052000,,0,1277,2,normal,1,10849
1669569470,20221127,16588934345,5052000,,0,1278,2,normal,1,10850
1669570717,20221127,16588934345,5052000,,0,1278,2,normal,1,10850
1669573466,20221127,16588934345,5052000,,0,1279,2,normal,1,10850
1669574588,20221127,16588934345,5052000,,0,1279,2,normal,1,10850
1669576570,20221127,16588934345,5052000,,0,1279,2,normal,1,10851
1669577897,20221127,16588934345,5052000,,0,1280,2,normal,1,10855
1669580446,20221127,16588934345,5052000,,0,1280,2,normal,1,10855
1669581568,20221127,16588934345,5052000,,0,1280,2,normal,1,10856
1669583859,20221127,16588934345,5052000,,0,1280,2,normal,1,10854
1669585118,20221127,16588934345,5052000,,0,1280,2,normal,1,10854
1669587601,20221127,16588934345,5052000,,0,1280,2,normal,1,10855
1669588797,20221127,16588934345,5052000,,0,1280,2,normal,1,10856
1669591307,20221127,16588934345,5052000,,0,1280,2,normal,1,10856
1669592416,20221127,16588934345,5052000,,0,1280,2,normal,1,10855
1669600052,20221128,16588934345,5052000,,0,1280,2,normal,1,10861
1669604391,20221128,16588934345,5052000,,0,1281,2,normal,1,10861
1669606524,20221128,16588934345,5052000,,0,1281,2,normal,1,10861
1669609568,20221128,16588934345,5052000,,0,1281,2,normal,1,10861
1669610719,20221128,16588934345,5052000,,0,1281,2,normal,1,10861
1669612763,20221128,16588934345,5052000,,0,1281,2,normal,1,10860
1669613945,20221128,16588934345,5052000,,0,1281,2,normal,1,10860
1669616849,20221128,16588934345,5052000,,0,1281,2,normal,1,10860
1669618011,20221128,16588934345,5052000,,0,1281,2,normal,1,10860
1669619903,20221128,16588934345,5052000,,0,1282,2,normal,1,10860
1669621124,20221128,16588934345,5052000,,0,1282,2,normal,1,10860
1669624052,20221128,16588934345,5052000,,0,1282,2,normal,1,10860
1669625132,20221128,16588934345,5052000,,0,1282,2,normal,1,10860
1669627253,20221128,16588934345,5052000,,0,1282,2,normal,1,10859
1669628420,20221128,16588934345,5052000,,0,1282,2,normal,1,10859
1669631027,20221128,16588934345,5052000,,0,1282,2,normal,1,10859
1669632175,20221128,16588934345,5052000,,0,1282,2,normal,1,10859
1669634276,20221128,16588934345,5052000,,0,1282,2,normal,1,10858
1669635505,20221128,16588934345,5052000,,0,1283,2,normal,1,10858
1669639217,20221128,16588934345,5052000,,0,1283,2,normal,1,10860
1669642262,20221128,16588934345,5052000,,0,1284,2,normal,1,10863
1669645150,20221128,16588934345,5052000,,0,1284,2,normal,1,10862
1669646293,20221128,16588934345,5052000,,0,1284,2,normal,1,10862
1669648748,20221128,16588934345,5052000,,0,1285,2,normal,1,10862
1669649892,20221128,16588934345,5052000,,0,1285,2,normal,1,10862
1669652694,20221128,16588934345,5052000,,0,1285,2,normal,1,10863
1669653858,20221128,16588934345,5052000,,0,1285,2,normal,1,10862
1669655979,20221128,16588934345,5052000,,0,1286,2,normal,1,10862
1669657213,20221128,16588934345,5052000,,0,1286,2,normal,1,10863
1669659992,20221128,16588934345,5052000,,0,1286,2,normal,1,10863
